"y_mean","y_std","y_var","y_rms","y_max","y_min","y_peak_to_peak","y_skewness","y_kurtosis","y_spectral_energy","y_spectral_centroid","PCA dimension 0","PCA dimension 1","Cluster","y_mean (Right)","y_std (Right)","y_var (Right)","y_rms (Right)","y_max (Right)","y_min (Right)","y_peak_to_peak (Right)","y_skewness (Right)","y_kurtosis (Right)","y_spectral_energy (Right)","y_spectral_centroid (Right)","PCA dimension 0 (Right)","PCA dimension 1 (Right)","Cluster (Right)"
0.5462020999173777,0.3334187954972926,0.11397695455622144,0.33341844140570587,0.20964080757766335,0.6879745874768777,0.2901979717151451,0.7287832440454567,0.014788944422977277,0.11397519117107081,0.8196172037623732,0.474545275983412,0.06712103880736478,"cluster_1",0.5462020999173777,0.3334187954972926,0.11397695455622144,0.33341844140570587,0.20964080757766335,0.6879745874768777,0.2901979717151451,0.7287832440454567,0.014788944422977277,0.11397519117107081,0.8196172037623732,0.474545275983412,0.06712103880736478,"Cluster_0"
0.6222298868276784,0.33390118071082064,0.1143008880318699,0.3339010992102892,0.2011084908370492,0.7215691778906396,0.2681281752883698,0.7674019116078302,0.014295119054782535,0.11429964778709142,0.8092148834685138,0.49498693298800384,0.07211117983399742,"cluster_1",0.6222298868276784,0.33390118071082064,0.1143008880318699,0.3339010992102892,0.2011084908370492,0.7215691778906396,0.2681281752883698,0.7674019116078302,0.014295119054782535,0.11429964778709142,0.8092148834685138,0.49498693298800384,0.07211117983399742,"Cluster_0"
0.6072075066041873,0.3326093791062447,0.11343444403263797,0.33260909323430415,0.2011084908370492,0.7143340257402113,0.2716793369038976,0.7248067868526225,0.010760297902928505,0.11343554340454624,0.91111333424749,0.4976111406689446,0.15352647470896413,"cluster_1",0.6072075066041873,0.3326093791062447,0.11343444403263797,0.33260909323430415,0.2011084908370492,0.7143340257402113,0.2716793369038976,0.7248067868526225,0.010760297902928505,0.11343554340454624,0.91111333424749,0.4976111406689446,0.15352647470896413,"Cluster_0"
0.5639020524625592,0.3339029663041483,0.11430208795509181,0.3339025027606122,0.20140584109796816,0.7161216402285795,0.2709964319385224,0.7032717051009286,0.014121486566587224,0.11430267318507917,0.9191757725275562,0.4954927371360315,0.1541319868565283,"cluster_1",0.5639020524625592,0.3339029663041483,0.11430208795509181,0.3339025027606122,0.20140584109796816,0.7161216402285795,0.2709964319385224,0.7032717051009286,0.014121486566587224,0.11430267318507917,0.9191757725275562,0.4954927371360315,0.1541319868565283,"Cluster_0"
0.5575353522158955,0.3286116809676354,0.11077396538671333,0.32861125264171887,0.18632751683012946,0.6930925605770432,0.2724370381262769,0.7317735359124574,0.017385338052149153,0.11077211554045747,0.8512806359806588,0.4956158056460589,0.09674213418640426,"cluster_1",0.5575353522158955,0.3286116809676354,0.11077396538671333,0.32861125264171887,0.18632751683012946,0.6930925605770432,0.2724370381262769,0.7317735359124574,0.017385338052149153,0.11077211554045747,0.8512806359806588,0.4956158056460589,0.09674213418640426,"Cluster_0"
0.5889569863549782,0.330860696701867,0.11226680817409358,0.33086026286834874,0.19190569622790987,0.6930925605770432,0.27608565434026905,0.7106679082685007,0.0184126947500877,0.11226705278556064,0.8893919221183659,0.49160299883614916,0.12642436275543434,"cluster_1",0.5889569863549782,0.330860696701867,0.11226680817409358,0.33086026286834874,0.19190569622790987,0.6930925605770432,0.27608565434026905,0.7106679082685007,0.0184126947500877,0.11226705278556064,0.8893919221183659,0.49160299883614916,0.12642436275543434,"Cluster_0"
0.502266781818095,0.31730775509420217,0.10342195533427632,0.317308188422264,0.18715211767760692,0.7254990833421409,0.25707061057379305,0.73867163007483,0.009714432491022267,0.1034216740845404,0.8092653096929314,0.5234294360593917,0.059362473686570404,"cluster_1",0.502266781818095,0.31730775509420217,0.10342195533427632,0.317308188422264,0.18715211767760692,0.7254990833421409,0.25707061057379305,0.73867163007483,0.009714432491022267,0.1034216740845404,0.8092653096929314,0.5234294360593917,0.059362473686570404,"Cluster_0"
0.5649515588898443,0.31343476053073743,0.10096101862248337,0.3134343237332077,0.17806652184963004,0.7487410513494728,0.23972020152350268,0.7016901192442345,0.008983446571020293,0.10096308651668595,0.9282665684690792,0.5493545271470552,0.16013656052208286,"cluster_1",0.5649515588898443,0.31343476053073743,0.10096101862248337,0.3134343237332077,0.17806652184963004,0.7487410513494728,0.23972020152350268,0.7016901192442345,0.008983446571020293,0.10096308651668595,0.9282665684690792,0.5493545271470552,0.16013656052208286,"Cluster_0"
0.5844435400641107,0.31201322096704553,0.10006519045202164,0.3120127950111567,0.1930468147864671,0.7253515410271482,0.26099867380332714,0.7410827439534355,0.015146617138154087,0.10006426722671624,0.8864036476554022,0.5340712796029108,0.13183376391498103,"cluster_1",0.5844435400641107,0.31201322096704553,0.10006519045202164,0.3120127950111567,0.1930468147864671,0.7253515410271482,0.26099867380332714,0.7410827439534355,0.015146617138154087,0.10006426722671624,0.8864036476554022,0.5340712796029108,0.13183376391498103,"Cluster_0"
0.6327539084583851,0.3151547336343942,0.10205024916711884,0.3151549028652713,0.18298525406240643,0.7253515410271482,0.2544175348728579,0.7498506232848653,0.011510500395096199,0.10205045488651826,0.8374315543298965,0.5313258746180909,0.08961780974005318,"cluster_1",0.6327539084583851,0.3151547336343942,0.10205024916711884,0.3151549028652713,0.18298525406240643,0.7253515410271482,0.2544175348728579,0.7498506232848653,0.011510500395096199,0.10205045488651826,0.8374315543298965,0.5313258746180909,0.08961780974005318,"Cluster_0"
0.5919254252642209,0.31518095860588924,0.10206690222344729,0.3151805668901498,0.19387076018570928,0.7209449278840278,0.26370046245549217,0.782623290969234,0.016685088005941255,0.10206528995549269,0.841709607341002,0.5268842517888247,0.1034603873587283,"cluster_1",0.5919254252642209,0.31518095860588924,0.10206690222344729,0.3151805668901498,0.19387076018570928,0.7209449278840278,0.26370046245549217,0.782623290969234,0.016685088005941255,0.10206528995549269,0.841709607341002,0.5268842517888247,0.1034603873587283,"Cluster_0"
0.5406546238343184,0.3251176885491977,0.10847454931706632,0.32511740639770015,0.19924075756838572,0.7154668663428748,0.2699016548342662,0.7806847373288844,0.016858755754672966,0.10847414637745954,0.8857592094395099,0.510842540865483,0.1454348243665013,"cluster_1",0.5406546238343184,0.3251176885491977,0.10847454931706632,0.32511740639770015,0.19924075756838572,0.7154668663428748,0.2699016548342662,0.7806847373288844,0.016858755754672966,0.10847414637745954,0.8857592094395099,0.510842540865483,0.1454348243665013,"Cluster_0"
0.5567247190832771,0.3134096433682034,0.10094515561626165,0.3134092434103535,0.1906633814110635,0.7127397671174367,0.2656298185954259,0.7350437781481122,0.015827747324361117,0.10094507086106294,0.8838223339202047,0.5265753269196369,0.12675784448050087,"cluster_1",0.5567247190832771,0.3134096433682034,0.10094515561626165,0.3134092434103535,0.1906633814110635,0.7127397671174367,0.2656298185954259,0.7350437781481122,0.015827747324361117,0.10094507086106294,0.8838223339202047,0.5265753269196369,0.12675784448050087,"Cluster_0"
0.5479903228688234,0.3101497241586962,0.09889689321659444,0.3101493953991141,0.18830637014858115,0.6888915005775089,0.2757933476486976,0.6857796936482528,0.017475999287123532,0.09889534758365014,0.885368944058071,0.518037226534673,0.11033663869111121,"cluster_1",0.5479903228688234,0.3101497241586962,0.09889689321659444,0.3101493953991141,0.18830637014858115,0.6888915005775089,0.2757933476486976,0.6857796936482528,0.017475999287123532,0.09889534758365014,0.885368944058071,0.518037226534673,0.11033663869111121,"Cluster_0"
0.5474457284420006,0.309957131990955,0.09877654082193218,0.3099568086037389,0.19238724858508935,0.6888915005775089,0.2784625983430548,0.7114408273523763,0.015514306240277852,0.09877503798050732,0.8579314447679924,0.5163484047757847,0.09290206083562838,"cluster_1",0.5474457284420006,0.309957131990955,0.09877654082193218,0.3099568086037389,0.19238724858508935,0.6888915005775089,0.2784625983430548,0.7114408273523763,0.015514306240277852,0.09877503798050732,0.8579314447679924,0.5163484047757847,0.09290206083562838,"Cluster_0"
0.581433761070127,0.31768472989168794,0.10366307050452914,0.31768428546538663,0.19238724858508935,0.7238241699380059,0.26131692511024224,0.734493850018969,0.011743018362732047,0.10366254556125454,0.8843686839781308,0.525205972309775,0.1289318260623954,"cluster_1",0.581433761070127,0.31768472989168794,0.10366307050452914,0.31768428546538663,0.19238724858508935,0.7238241699380059,0.26131692511024224,0.734493850018969,0.011743018362732047,0.10366254556125454,0.8843686839781308,0.525205972309775,0.1289318260623954,"Cluster_0"
0.5800889226871714,0.3199468787221504,0.10511584807573636,0.31994642757114783,0.19548592994191377,0.7238241699380059,0.26334373318403836,0.7142909101963244,0.010516450950293507,0.10511445092034319,0.8266657496992753,0.5156804726063398,0.06889852140593486,"cluster_1",0.5800889226871714,0.3199468787221504,0.10511584807573636,0.31994642757114783,0.19548592994191377,0.7238241699380059,0.26334373318403836,0.7142909101963244,0.010516450950293507,0.10511445092034319,0.8266657496992753,0.5156804726063398,0.06889852140593486,"Cluster_0"
0.5990684930048881,0.31308216077179507,0.10073844457452082,0.31308182844682453,0.19934826116259052,0.7431668675178118,0.256376240769883,0.7494546711519493,0.012961314517033355,0.10073685768935982,0.792855342000705,0.5325969683192682,0.04830601186299394,"cluster_1",0.5990684930048881,0.31308216077179507,0.10073844457452082,0.31308182844682453,0.19934826116259052,0.7431668675178118,0.256376240769883,0.7494546711519493,0.012961314517033355,0.10073685768935982,0.792855342000705,0.5325969683192682,0.04830601186299394,"Cluster_0"
0.5829206010189739,0.31671967487925423,0.10304637632591256,0.31671923642682914,0.19934826116259052,0.7374180602372075,0.2591978737259697,0.716708704692747,0.014930066975736296,0.10304740720100537,0.8538897012581974,0.5269078701269067,0.09525200992381735,"cluster_1",0.5829206010189739,0.31671967487925423,0.10304637632591256,0.31671923642682914,0.19934826116259052,0.7374180602372075,0.2591978737259697,0.716708704692747,0.014930066975736296,0.10304740720100537,0.8538897012581974,0.5269078701269067,0.09525200992381735,"Cluster_0"
0.5685655836809936,0.31963726009482896,0.10491641059108037,0.31963680581956877,0.19807652727526534,0.7244060765419889,0.26475259821854874,0.7086227981820707,0.01373707423339738,0.10491617844793104,0.8828793328466946,0.5186989734409089,0.1195945697742492,"cluster_1",0.5685655836809936,0.31963726009482896,0.10491641059108037,0.31963680581956877,0.19807652727526534,0.7244060765419889,0.26475259821854874,0.7086227981820707,0.01373707423339738,0.10491617844793104,0.8828793328466946,0.5186989734409089,0.1195945697742492,"Cluster_0"
0.6114876953911496,0.31255935713809513,0.10040888340688961,0.3125591665306352,0.18292045634928952,0.7085523895732353,0.2626205208671922,0.7171549871281895,0.015260699824389733,0.10040967131853624,0.8783677384391742,0.5278047379721739,0.11580175275030744,"cluster_1",0.6114876953911496,0.31255935713809513,0.10040888340688961,0.3125591665306352,0.18292045634928952,0.7085523895732353,0.2626205208671922,0.7171549871281895,0.015260699824389733,0.10040967131853624,0.8783677384391742,0.5278047379721739,0.11580175275030744,"Cluster_0"
0.5675994039943606,0.3207361209053818,0.10562508618467495,0.3207356668480526,0.19666015428154915,0.7108472848528833,0.27048110073059733,0.7236612234321678,0.01919612304438676,0.1056240390097306,0.886027726647693,0.5125929671848829,0.1264433344444016,"cluster_1",0.5675994039943606,0.3207361209053818,0.10562508618467495,0.3207356668480526,0.19666015428154915,0.7108472848528833,0.27048110073059733,0.7236612234321678,0.01919612304438676,0.1056240390097306,0.886027726647693,0.5125929671848829,0.1264433344444016,"Cluster_0"
0.5484333410691293,0.3270494811876313,0.109742893215997,0.3270491186823276,0.19666015428154915,0.736650460756322,0.2578163708227982,0.7005770656485224,0.016753055310674045,0.10974253586892281,0.9025369486012624,0.5153000406559951,0.13726941738920875,"cluster_1",0.5484333410691293,0.3270494811876313,0.109742893215997,0.3270491186823276,0.19666015428154915,0.736650460756322,0.2578163708227982,0.7005770656485224,0.016753055310674045,0.10974253586892281,0.9025369486012624,0.5153000406559951,0.13726941738920875,"Cluster_0"
