mean,std,var,rms,max,min,peak_to_peak,skewness,kurtosis,crest_factor,shape_factor,impulse_factor,clearance_factor,fft_points,frequency_resolution,freq_min,freq_max,nyquist_frequency,dominant_frequency,dominant_amplitude,spectral_energy,spectral_centroid,bandwidth,peak1_freq,peak2_freq,peak3_freq,peak1_amp,peak2_amp,peak3_amp,axis,window_id,start_sample,end_sample,start_time_s,end_time_s,center_time_s,window_duration_s,motor,speed,folder,source_file
-0.00024186081380807954,0.16674153142373055,0.027802738301530922,0.16674170683480538,0.39152756971784647,-0.3566686816961274,0.748196251413974,0.06284354719651318,-0.7257889278195102,2.348108203700597,1.22227088591856,2.8700242943697676,3.3804395064987722,1000,0.1,0.0,50.0,50.0,43.800000000000004,63.96760368481886,13901.61036593002,32.46317840420073,11.3838136699626,43.800000000000004,23.1,43.900000000000006,63.96760368481886,51.041887265638294,35.49917836593195,Y,942,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1320,bloco_075.csv
8.012692336905072e-05,0.13269119370071883,0.017606952885721682,0.13269121789344435,0.27094203473591955,-0.2583661962136183,0.5293082309495378,-0.014689969135851312,-1.2998869621219284,2.0418987709759016,1.1251520109964195,2.297446508414653,2.5257797158321553,1000,0.1,0.0,50.0,50.0,23.1,71.62891576822852,8803.492184124785,25.65585549426217,9.564532285087786,23.1,23.0,23.3,71.62891576822852,26.196770358811705,25.359581458619537,Z,942,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1320,bloco_075.csv
0.0001570760045271799,0.11733409455374277,0.013767289744746648,0.11733419969308968,0.29527242005692367,-0.2857522432819495,0.5810246633388731,-0.027375381408877325,-0.7160363889400609,2.51650772604463,1.1975612326343745,3.0136720943359343,3.462065191186263,1000,0.1,0.0,50.0,50.0,23.1,44.92974401325059,6883.73787882118,27.961182074125,10.978586523338906,23.1,23.0,23.400000000000002,44.92974401325059,29.435117539882434,25.414407941532367,X,943,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1320,bloco_075.csv
-0.0002544955582619616,0.16736156395014623,0.028009893087838886,0.1673617574472378,0.39152756971784647,-0.3699873265611889,0.7615148962790353,0.07991127367576478,-0.7272091328010091,2.339408809334945,1.2213159777918225,2.857157357427712,3.35997939380789,1000,0.1,0.0,50.0,50.0,43.900000000000006,64.23400353751784,14005.203114401018,32.23142818780993,11.356410139531919,43.900000000000006,43.800000000000004,23.1,64.23400353751784,48.671167650036395,44.210269503141554,Y,943,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1320,bloco_075.csv
-1.2872171794937437e-05,0.13382266944649096,0.017908506857784785,0.13382267006556695,0.30083437015490067,-0.2472610936111539,0.5480954637660546,-0.01388414162046081,-1.2678169006884241,2.2480075312165395,1.1280045804858185,2.5357627921788737,2.7859538632001573,1000,0.1,0.0,50.0,50.0,23.1,60.27408918732164,8954.260970374786,25.797819813973746,9.415089335869139,23.1,23.0,23.400000000000002,60.27408918732164,37.28776882225354,32.111880945873686,Z,943,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1320,bloco_075.csv
2.121565462202718e-05,0.11926894345407511,0.014225080872651365,0.11926894534100387,0.29527242005692367,-0.3092749349219781,0.6045473549789018,-0.028560058473477357,-0.7516087186772946,2.593088536481352,1.189810037760061,3.0852827695060587,3.5308511290708693,1000,0.1,0.0,50.0,50.0,23.400000000000002,50.460957070721996,7112.552908618931,27.08372189929141,10.706470598067249,23.400000000000002,23.3,23.5,50.460957070721996,35.71020192530724,20.173022134315385,X,944,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1320,bloco_075.csv
8.532659242104401e-05,0.17033073404380492,0.029012558959901406,0.17033075541583434,0.3710267697010265,-0.37088675559176026,0.7419135252927868,0.06101342536511949,-0.7155316367020688,2.1782723196126623,1.2268197034080373,2.6723474010891435,3.152842557399866,1000,0.1,0.0,50.0,50.0,43.800000000000004,61.02430384392039,14506.356203147498,32.054592418537034,10.928572329072397,43.800000000000004,43.900000000000006,23.400000000000002,61.02430384392039,53.72041772672097,49.164337770509334,Y,944,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1320,bloco_075.csv
-3.5467269080249135e-05,0.13610064629220434,0.018523385921155714,0.13610065091351653,0.30083437015490067,-0.265489903103783,0.5663242732586837,-0.003879524837555015,-1.2664408062032535,2.210381567874074,1.1301932367649088,2.4981582986810933,2.752100214010109,1000,0.1,0.0,50.0,50.0,23.400000000000002,64.26094361124942,9261.694293797338,24.70017878695064,9.418956041071427,23.400000000000002,23.3,23.5,64.26094361124942,45.15837926332285,24.666498877914833,Z,944,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1320,bloco_075.csv
-4.874772261186655e-05,0.11924348683955441,0.014219009153654984,0.11924349680378987,0.2974291083063916,-0.3096572381907498,0.6070863464971414,-0.056702960745933,-0.7358902648229764,2.5968480167960664,1.1917697269611376,3.0948448519366196,3.5391235319596155,1000,0.1,0.0,50.0,50.0,23.200000000000003,43.343657914572745,7109.551398841313,28.33022867418674,10.938938253111067,23.200000000000003,23.3,23.1,43.343657914572745,42.44115426326926,30.69600780168262,X,945,0,999,0.0,9.99,4.995,10.0,1,,M1_1320,bloco_076.csv
-0.0002735306820000749,0.17124397082599063,0.029324497544252735,0.17124418928327678,0.4155331809964351,-0.372252995201809,0.7877861761982441,0.10691294535904439,-0.7319194089546186,2.4265534657590564,1.2180741968354747,2.9557221638827995,3.4442218256695325,1000,0.1,0.0,50.0,50.0,43.900000000000006,86.4253027140836,14662.478385703505,31.688986616501076,11.443569680084488,43.900000000000006,23.200000000000003,23.3,86.4253027140836,41.24711783320513,41.065223458885164,Y,945,0,999,0.0,9.99,4.995,10.0,1,,M1_1320,bloco_076.csv
