y_mean,y_std,y_var,y_rms,y_max,y_min,y_peak_to_peak,y_skewness,y_kurtosis,y_crest_factor,y_shape_factor,y_impulse_factor,y_clearance_factor,y_fft_points,y_frequency_resolution,y_freq_min,y_freq_max,y_nyquist_frequency,y_dominant_frequency,y_dominant_amplitude,y_spectral_energy,y_spectral_centroid,y_bandwidth,y_peak1_freq,y_peak2_freq,y_peak3_freq,y_peak1_amp,y_peak2_amp,y_peak3_amp,window_id,start_sample,end_sample,start_time_s,end_time_s,center_time_s,window_duration_s,motor,speed,folder,source_file
-0.00044025787921076875,0.3415352779042335,0.11664634605312199,0.3415355616625042,0.9160298966198247,-0.8505144776669719,1.7665443742867966,-0.004443320858826219,-0.5450241440478831,2.6820922897774833,1.2282150367094633,3.29418608014722,3.856182842180377,1000,0.1,0.0,50.0,50.0,25.200000000000003,124.04209125125594,58323.874573948226,28.632615818822487,10.685409130766912,25.200000000000003,43.900000000000006,25.3,124.04209125125594,79.55475366337247,68.35733605084404,1009,0,999,0.0,9.99,4.995,10.0,1,,M1_1500,bloco_008.csv
1.702367916169578e-05,0.34413600827932433,0.11842959219442718,0.344136008700387,0.9160298966198247,-0.8505144776669719,1.7665443742867966,-0.012314709905802391,-0.5362366604762991,2.6618251896369904,1.2253145411303807,3.261573110809338,3.8078566329270265,1000,0.1,0.0,50.0,50.0,25.3,128.18715323758514,59215.40142873235,28.893870390010186,10.59436315157727,25.3,44.0,43.900000000000006,128.18715323758514,79.3195203589272,68.62027924161157,1010,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1500,bloco_008.csv
-0.00019427852500602283,0.34757776821036745,0.12081030495409992,0.34757782250633484,0.7790818519370495,-0.84601853501964,1.6251003869566896,-0.06579705089775949,-0.5974680557657202,2.434040609723368,1.2172986986153889,2.962954466593264,3.4399899614674636,1000,0.1,0.0,50.0,50.0,43.900000000000006,103.51937915228368,60405.28315595979,27.937525485845278,10.181367018489672,43.900000000000006,25.400000000000002,25.1,103.51937915228368,96.51471953277542,71.75565832952316,1011,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1500,bloco_008.csv
-9.82686205226826e-05,0.3512882642506622,0.12340344460024305,0.35128827799538775,0.7790818519370495,-0.880557193317164,1.6596390452542136,-0.046617238005705684,-0.5823198641727352,2.5066512277096966,1.2258385853545952,3.0727497949530136,3.61017691668887,1000,0.1,0.0,50.0,50.0,25.200000000000003,109.21274129033523,61702.15246567884,28.80488256371133,10.50732165067361,25.200000000000003,25.3,43.900000000000006,109.21274129033523,94.9941464776218,81.67584285646332,1012,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1500,bloco_008.csv
-7.321763995558372e-05,0.34236430221151837,0.11721331542877989,0.34236431004063883,0.75855035251895,-0.880557193317164,1.639107545836114,-0.016312095535654516,-0.5572799229915746,2.5719888653482643,1.2293052301092837,3.161759363955463,3.725213009803501,1000,0.1,0.0,50.0,50.0,44.0,94.00848688013073,58606.767106570696,28.84078214021711,10.37012348958433,44.0,25.1,25.0,94.00848688013073,92.47807095382802,91.07956243313942,1013,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1500,bloco_008.csv
0.00024309627110047138,0.32488158338854745,0.10554804322504972,0.32488167433828385,0.7612751010661587,-0.8323755775099373,1.593650678576096,-0.05281477681774722,-0.6103638408553009,2.56208842559468,1.2143141541302047,3.111180239332792,3.6101845648345336,1000,0.1,0.0,50.0,50.0,25.0,146.26422945188156,52774.669717071745,29.591111468543986,11.513286226318163,25.0,44.0,43.900000000000006,146.26422945188156,76.43207945810485,63.42305703673667,1014,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1500,bloco_008.csv
-3.839557029390539e-06,0.32483723558204863,0.10551922962058737,0.32483723560474026,0.8788299015680406,-0.8378837069095053,1.716713608477546,-0.02758722895640627,-0.46679850170589043,2.7054469292350305,1.227080540492575,3.3198012801996986,3.8799668827971816,1000,0.1,0.0,50.0,50.0,25.0,115.08696577726406,52759.88095458831,28.651372460803096,11.138701293603665,25.0,24.900000000000002,43.900000000000006,115.08696577726406,87.04653190274658,81.81539251411431,1015,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1500,bloco_008.csv
0.0005342473248481776,0.3364343320397142,0.11318805977500866,0.3364347562235697,0.8788299015680406,-0.8378837069095053,1.716713608477546,0.0011260881365663669,-0.416801418132418,2.6121852314926555,1.2347104960806365,3.2252925230308094,3.78661679954043,1000,0.1,0.0,50.0,50.0,25.0,83.68372342018039,56594.32071703811,28.25857592708213,10.592132799700982,25.0,43.900000000000006,25.1,83.68372342018039,80.61101613783202,80.43569667036056,1016,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1500,bloco_008.csv
-2.6851195886442803e-05,0.34390713188605043,0.11827211536208927,0.3439071329342792,0.7510737650766914,-0.8632559825305979,1.6143297476072893,-0.09721839257188751,-0.5605231288287587,2.5101427096470443,1.228452142691733,3.083590190127944,3.6279476990289776,1000,0.1,0.0,50.0,50.0,25.400000000000002,117.38253231441185,59136.130902838304,28.575412509814097,9.998397839352473,25.400000000000002,43.900000000000006,25.200000000000003,117.38253231441185,85.55058693497726,67.69185352861679,1017,0,999,0.0,9.99,4.995,10.0,1,,M1_1500,bloco_009.csv
-0.000504145016007051,0.3474023723015821,0.12068840828076707,0.3474027381051627,0.779115205096764,-0.8748045504120809,1.653919755508845,-0.05285550924364537,-0.524469610964692,2.5181279663583647,1.2311036359305758,3.1000764951222495,3.658313531769592,1000,0.1,0.0,50.0,50.0,25.400000000000002,129.4016448888725,60344.52038221393,28.26688156482586,10.464085854592776,25.400000000000002,43.900000000000006,25.3,129.4016448888725,99.15203557442285,70.35470526456987,1018,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1500,bloco_009.csv
-0.0004094650092102499,0.35131183678901917,0.12342000666807443,0.3513120754111196,0.786684161316896,-0.8748045504120809,1.661488711728977,-0.04529881185639949,-0.5332552420288814,2.4901066932821747,1.229807085191986,3.0623508542824056,3.6093006167426513,1000,0.1,0.0,50.0,50.0,25.400000000000002,109.13610019015981,61710.548142969885,28.67141448193494,10.802520218538168,25.400000000000002,44.0,25.3,109.13610019015981,84.24788643586317,83.85210351227605,1019,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1500,bloco_009.csv
0.000310659558724693,0.3503954787709251,0.12277699154310583,0.35039561648580486,0.821325007561095,-0.8447703187888944,1.6660953263499896,-0.033141640921188854,-0.5355980386999639,2.4109043579405554,1.2225830419967707,2.9475307838942353,3.435398347167543,1000,0.1,0.0,50.0,50.0,25.200000000000003,146.2999877566159,61388.67138269333,28.99486732744319,10.920348040055558,25.200000000000003,43.900000000000006,24.200000000000003,146.2999877566159,70.93127607750313,59.4314927390308,1020,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1500,bloco_009.csv
0.0005458990342727974,0.34359327683859064,0.11805633988868039,0.34359371049894966,0.854145901905583,-0.8447703187888944,1.6989162206944775,0.00512990050949324,-0.5256296778287464,2.48591832680882,1.2215148760793693,3.0365862169153086,3.534178813252567,1000,0.1,0.0,50.0,50.0,25.200000000000003,147.7580338788449,59028.4718952721,28.77883963461762,11.126840848320008,25.200000000000003,44.0,43.800000000000004,147.7580338788449,75.13955596503568,63.08161751961024,1021,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1500,bloco_009.csv
0.00011413907261956124,0.3350586498153011,0.11226429881605256,0.3350586692562669,0.854145901905583,-0.8271787587490472,1.6813246606546302,-0.019441490126438494,-0.5091540911272614,2.5492428051527196,1.2266149161396978,3.126939249662131,3.661114255999174,1000,0.1,0.0,50.0,50.0,25.1,122.89594190160412,56133.00287828305,29.30655101286097,10.926196540644284,25.1,43.900000000000006,25.200000000000003,122.89594190160412,98.18711815917825,87.22271470477057,1022,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1500,bloco_009.csv
-0.0004275602728324872,0.34417235169257865,0.11845460766960005,0.3441726172684093,0.785479755596931,-0.8041829909843907,1.5896627465813218,-0.03401533310310265,-0.5487903530753488,2.336568775769962,1.2265377439223435,2.865889794752281,3.3577222500366055,1000,0.1,0.0,50.0,50.0,25.1,136.8194134471277,59227.68872914366,28.815247843700497,11.063749646737056,25.1,44.0,25.3,136.8194134471277,74.41787069200184,60.396037239290344,1023,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1500,bloco_009.csv
-0.00020199428381299979,0.35352070819480275,0.12497689112255488,0.35352076590243686,0.785479755596931,-0.8354803059563208,1.6209600615532518,-0.018627066322498217,-0.5952247734540244,2.363313237975087,1.2246350745455044,2.894196283361998,3.38793974477455,1000,0.1,0.0,50.0,50.0,25.0,93.18743418961415,62488.74622291565,28.39591653546844,10.657367661149289,25.0,25.1,25.3,93.18743418961415,91.2360300474516,76.54839383197674,1024,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1500,bloco_009.csv
0.0008098718490559396,0.36266065123732,0.13152274795587707,0.36266155551462714,1.0235511485569069,-0.8830919449029665,1.9066430934598735,0.023168100810572002,-0.5778463017641209,2.822331545742306,1.2216369418488207,3.447864478424086,4.019561954418593,1000,0.1,0.0,50.0,50.0,25.200000000000003,109.91400559793841,65762.48077325238,27.77175089832591,11.095937113803005,25.200000000000003,44.0,25.3,109.91400559793841,101.93205625826307,82.0650161935313,1025,0,999,0.0,9.99,4.995,10.0,1,,M1_1500,bloco_010.csv
-3.790650941255969e-05,0.3511767069098932,0.12332507947607704,0.3511767089557343,0.9314694892220787,-0.861071630203603,1.7925411194256817,0.008312257891143026,-0.5642030321243321,2.6524238808203258,1.2244298256721131,3.2477069100013813,3.8052284595822883,1000,0.1,0.0,50.0,50.0,25.0,125.63070191113535,61662.575531965085,28.706706163740822,10.736619972186986,25.0,25.200000000000003,44.0,125.63070191113535,92.71822757794253,87.38957180577842,1026,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1500,bloco_010.csv
-0.0002569099005143349,0.3126939155691584,0.09777748483397194,0.31269402110796574,0.9314694892220787,-0.861071630203603,1.7925411194256817,-0.020726008525691692,-0.4788000770754324,2.978852892426954,1.2349431814662075,3.678714068093557,4.367790028722955,1000,0.1,0.0,50.0,50.0,25.0,118.94438221828734,48889.16944365643,29.796866360388368,11.556931849755406,25.0,24.900000000000002,25.1,118.94438221828734,70.88443534558833,70.61767230717452,1027,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1500,bloco_010.csv
-0.00015781488045497172,0.3100326598064244,0.0961202501466461,0.31003269997241034,0.7834570469806,-0.8238906586247328,1.6073477056053327,-0.06321877453236727,-0.5142022408443245,2.657431486091791,1.2340255040003885,3.2793382289709236,3.893731475615624,1000,0.1,0.0,50.0,50.0,25.1,83.14103074532808,48061.120193594455,30.096476717383116,11.236345547627254,25.1,24.900000000000002,25.0,83.14103074532808,70.6013496008711,67.55886848170682,1028,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1500,bloco_010.csv
-0.0003330865469089805,0.3416005397029166,0.1166909287253239,0.3416007020952557,0.7834570469806,-0.8238906586247328,1.6073477056053327,-0.04194992154304638,-0.5208785665173576,2.4118529428402344,1.235008665812598,2.9786592850733062,3.536330461966347,1000,0.1,0.0,50.0,50.0,25.200000000000003,106.5536781410348,58345.70794263906,28.838308078468675,10.863058452683692,25.200000000000003,25.0,43.900000000000006,106.5536781410348,105.3958112966993,77.4156883910679,1029,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1500,bloco_010.csv
0.00011076429944698996,0.3302946325758977,0.10909454430844724,0.33029465114830014,0.7803582232542179,-0.8638697366519152,1.6442279599061331,-0.029565568707477684,-0.5211200212173965,2.6154517902381755,1.2317504786779971,3.2215839945850973,3.817314225971184,1000,0.1,0.0,50.0,50.0,43.900000000000006,107.51410163134138,54547.288473894194,28.590281134846908,10.657793077094428,43.900000000000006,25.1,25.0,107.51410163134138,104.89255063382996,90.9619108459601,1030,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1500,bloco_010.csv
5.360992392138586e-05,0.32247982401598435,0.10399323689738023,0.32247982847211415,0.7972395736871684,-0.8638697366519152,1.6611093103390835,-0.020106409477237353,-0.51820269334551,2.678833404076363,1.2321408581761182,3.3007000894095024,3.9091633693813423,1000,0.1,0.0,50.0,50.0,43.900000000000006,115.6916839930779,51996.751017710914,28.56475912315531,10.66204192908435,43.900000000000006,25.0,25.1,115.6916839930779,114.1727401861994,90.12468256584307,1031,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1500,bloco_010.csv
0.00013287654259211857,0.3258203029296331,0.10615886980115787,0.32582033002459104,0.8342971816148563,-0.8298577166483847,1.664154898263241,0.0031117600863204086,-0.4781081332914403,2.5606050474256423,1.2355110534893048,3.163655839714887,3.7482047093919246,1000,0.1,0.0,50.0,50.0,25.0,103.96178872547775,53080.42772151585,29.900742676498965,11.080118782253656,25.0,25.1,44.0,103.96178872547775,87.41822275082609,71.34389248007363,1032,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1500,bloco_010.csv
0.0009950592976950563,0.3526095395033666,0.12433348734877625,0.35261094352243544,0.7589818338864107,-0.8132041328608441,1.5721859667472549,-0.03588471881178262,-0.5632805107910954,2.3062362294751146,1.2289530666937956,2.8342560867337783,3.322201925412576,1000,0.1,0.0,50.0,50.0,25.1,138.40274758862063,62167.74311809989,27.701221493873035,10.73288379048381,25.1,43.900000000000006,24.700000000000003,138.40274758862063,105.92139754127582,77.36986960689454,1033,0,999,0.0,9.99,4.995,10.0,1,,M1_1500,bloco_011.csv
0.00030418632738957597,0.3347944666364504,0.1120873348903853,0.3347946048246702,0.7589818338864107,-0.828791781890484,1.5877736157768947,-0.02667823072021341,-0.46916505332634006,2.475523111623967,1.2362604053422974,3.0603912054104705,3.6086562936727344,1000,0.1,0.0,50.0,50.0,25.1,91.45143413801912,56043.99925837412,29.057680822856767,10.64412893042361,25.1,43.900000000000006,25.200000000000003,91.45143413801912,80.28182673191807,77.6589933315841,1034,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1500,bloco_011.csv
-0.0004125270898096898,0.34180819530189427,0.11683284237553788,0.3418084442405391,0.8235020200275012,-0.828791781890484,1.6522938019179851,-0.046930899056078806,-0.5439439208345229,2.4247258833290926,1.2327873433773675,2.9891713801276127,3.5280047522588696,1000,0.1,0.0,50.0,50.0,25.200000000000003,121.9085120891441,58416.59488993863,28.679166670106873,10.705561915171906,25.200000000000003,43.900000000000006,25.1,121.9085120891441,99.07581536998434,72.49863346336502,1035,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1500,bloco_011.csv
-0.0003713667982894302,0.3495447149196972,0.1221815077282924,0.3495449121952589,0.8235020200275012,-0.8271004286595904,1.6506024486870916,-0.013315370237002815,-0.5851694489276764,2.3662207624912153,1.2313579973204392,2.9136648593192254,3.442551939967723,1000,0.1,0.0,50.0,50.0,25.200000000000003,146.67338878208253,61090.93847792706,28.84388824968489,10.661150540897854,25.200000000000003,43.900000000000006,24.400000000000002,146.67338878208253,92.15375232548007,62.2852087117867,1036,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1500,bloco_011.csv
0.00043262165009237517,0.34726286008282137,0.12059149399290119,0.34726312956372624,0.7703237688390543,-0.8271004286595904,1.5974241974986447,-0.012644133078629645,-0.563114942378927,2.3817686308900505,1.2320453219367111,2.9344468996236914,3.465949313734684,1000,0.1,0.0,50.0,50.0,25.200000000000003,151.13407776913482,60296.35601739297,29.383770081664586,11.186556480245061,25.200000000000003,43.900000000000006,24.3,151.13407776913482,85.71299716519309,69.53412182697791,1037,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1500,bloco_011.csv
0.000241770050167883,0.3466393453554528,0.12015883574845689,0.3466394296689487,0.7769775602230251,-0.8601595062632743,1.6371370664862994,-0.04897808316468797,-0.5579882141440748,2.481424306186844,1.2299431901465865,3.052010927258727,3.5972523641608847,1000,0.1,0.0,50.0,50.0,25.200000000000003,138.97939900980302,60079.48473964806,28.379231140845597,10.33715603316873,25.200000000000003,43.900000000000006,24.3,138.97939900980302,113.24514324145471,68.53234013975134,1038,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1500,bloco_011.csv
-0.0005944750039455618,0.3479456028332302,0.12106614253097998,0.3479461106716244,0.7769775602230251,-0.8601595062632743,1.6371370664862994,-0.07359920017993994,-0.6036661411699975,2.47210553554672,1.2234336536694006,3.024457107610274,3.549311840853124,1000,0.1,0.0,50.0,50.0,25.400000000000002,110.74912302805278,60533.427966072384,27.910894495224753,10.327095490624066,25.400000000000002,43.900000000000006,25.1,110.74912302805278,107.9778123179982,73.44453817758081,1039,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1500,bloco_011.csv
-5.815445916823503e-05,0.3457990268677014,0.11957696698264929,0.3457990317577399,0.8012385035541212,-0.8250570800108685,1.6262955835649897,-0.03057852113529968,-0.5809657840113576,2.3859438698165225,1.225596525108678,2.924204515951482,3.4356994924879096,1000,0.1,0.0,50.0,50.0,25.1,89.56599619868648,59788.58972291839,28.50369233068235,10.662147053424363,25.1,25.3,44.0,89.56599619868648,78.13659066072384,77.0647922490889,1040,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1500,bloco_011.csv
0.00013029175507978485,0.34823227485940134,0.12126571725375362,0.348232299233852,0.8448953852083966,-0.8506956798027917,1.6955910650111883,-0.05203660137920471,-0.5804649130671846,2.4428971168797737,1.218639975047109,2.9770120815570222,3.4736649327919533,1000,0.1,0.0,50.0,50.0,25.400000000000002,124.48073993485451,60632.9415971665,28.83946086227005,10.565890403778035,25.400000000000002,44.0,25.3,124.48073993485451,83.60768973759912,82.23112919216119,1041,0,999,0.0,9.99,4.995,10.0,1,,M1_1500,bloco_012.csv
8.71162287941154e-05,0.3508542974868644,0.12309873806500116,0.35085430830223313,0.7717804490142562,-0.8546867302174602,1.6264671792317165,-0.04978795424246292,-0.6212089022212943,2.4360160613482207,1.216942254522354,2.9644908777497685,3.459307843268453,1000,0.1,0.0,50.0,50.0,25.200000000000003,92.02748887524324,61549.43124025207,28.31907796608736,10.436230656531933,25.200000000000003,25.400000000000002,43.900000000000006,92.02748887524324,91.22078018553138,84.58574691927925,1042,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1500,bloco_012.csv
-0.0003576357673515327,0.34045081563420876,0.11590675786599801,0.34045100347823926,0.828655808125668,-0.8546867302174602,1.6833425383431282,0.009076511916238445,-0.508106704301607,2.510454430991535,1.2355514853230856,3.1017957010475126,3.663865973436015,1000,0.1,0.0,50.0,50.0,25.3,130.7495377035946,57953.60094031758,28.57839310216637,11.088878355458597,25.3,43.900000000000006,44.0,130.7495377035946,75.08933438088128,60.1539166197531,1043,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1500,bloco_012.csv
0.00039943954157258644,0.34297197028528154,0.11762977240136806,0.3429722028872244,0.828655808125668,-0.8198325765373247,1.6484883846629925,0.03383877794312143,-0.5043027238298721,2.4161019498077088,1.234581620152552,2.9828750596473403,3.521465977856743,1000,0.1,0.0,50.0,50.0,25.0,120.60317933613022,58815.8565591488,29.178235530219194,11.333710106888292,25.0,25.1,43.900000000000006,120.60317933613022,83.66210344193718,81.71050131664771,1044,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1500,bloco_012.csv
-7.271203393924397e-05,0.3553735378938293,0.12629035143517695,0.3553735453325371,0.786557082399115,-0.8198325765373247,1.6063896589364397,-0.005986812908278677,-0.6119450702301399,2.306960063023754,1.223181935609421,2.821831875263027,3.3134405213370175,1000,0.1,0.0,50.0,50.0,25.1,136.51640413611958,63145.30128096721,29.07168854611966,10.67212281513176,25.1,44.0,25.3,136.51640413611958,84.73476945868852,67.37287304112482,1045,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1500,bloco_012.csv
-0.0002830431963115918,0.35383749097055134,0.12520097001633498,0.35383760417709414,0.7721126533499496,-0.8571993969887932,1.6293120503387428,-0.03474678977037799,-0.605927326949725,2.4225785695738793,1.2280740547626416,2.975105886917674,3.514896836753278,1000,0.1,0.0,50.0,50.0,43.900000000000006,94.82435972224324,62600.62612942631,28.506135351774287,10.273997272666815,43.900000000000006,25.3,25.1,94.82435972224324,89.9158524874746,70.3802048865738,1046,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1500,bloco_012.csv
0.0003789761954787465,0.3519507416962242,0.12386932458052234,0.3519509457345997,0.786319817840639,-0.8603665527093736,1.6466863705500125,-0.022357453070862374,-0.535395618391322,2.4445638323647567,1.2411996613125578,3.034191800788064,3.6254386904245752,1000,0.1,0.0,50.0,50.0,25.400000000000002,100.4208963816592,61934.829051600274,28.5040849267689,10.518070532970768,25.400000000000002,43.900000000000006,23.8,100.4208963816592,96.56575915670311,94.6005194217745,1047,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1500,bloco_012.csv
-0.00015165555057854307,0.3523628080518836,0.12415954849820857,0.35236284068785484,0.8393549489162299,-0.888154492782282,1.727509441698512,-0.03316238076967047,-0.5722151607299386,2.520567977737088,1.2360797731834792,3.1156230942148007,3.710428601964233,1000,0.1,0.0,50.0,50.0,25.400000000000002,94.21645550601885,62079.93949837709,28.432478945289397,10.519190612455441,25.400000000000002,43.900000000000006,23.8,94.21645550601885,82.89573722404391,80.66172765180184,1048,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1500,bloco_012.csv
0.00029828769289414847,0.34896222309901875,0.12177463315020935,0.34896235058492636,0.8004737810826069,-0.8731854068028204,1.6736591878854274,-0.02789197580822141,-0.5836631203184699,2.502233852274315,1.224769616869542,3.0646599965680115,3.5910579235036693,1000,0.1,0.0,50.0,50.0,25.3,117.50372012986962,60888.69322325172,29.212320570451144,11.005709933597911,25.3,43.900000000000006,25.1,117.50372012986962,83.02046028951004,62.435126841866406,1049,0,999,0.0,9.99,4.995,10.0,1,,M1_1500,bloco_013.csv
-0.00015754109232796586,0.34637209737521224,0.11997362984010351,0.34637213320257054,0.7658948412775354,-0.8387300752779314,1.604624916555467,-0.08369874807756565,-0.5916102753452228,2.4214709986135423,1.2288414250366158,2.9756038726211025,3.5142363024869927,1000,0.1,0.0,50.0,50.0,25.400000000000002,103.66737358301827,59986.94059616778,28.85294566592252,10.388657805188464,25.400000000000002,25.3,44.0,103.66737358301827,90.79079190910812,80.28845367738994,1050,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1500,bloco_013.csv
-0.0002491164088236435,0.35130673769033827,0.12341642394662813,0.3513068260162522,0.7599179574318369,-0.8694393782310086,1.6293573356628455,-0.06619670317021206,-0.6228610901659328,2.4748718608467533,1.2244107556157984,3.03025972519165,3.5643467811475564,1000,0.1,0.0,50.0,50.0,25.400000000000002,138.17357234893396,61708.99526716788,28.856139084439945,10.794491816234395,25.400000000000002,44.1,23.6,138.17357234893396,85.39370599193929,58.27251592896303,1051,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1500,bloco_013.csv
0.00013320019667679728,0.35411773138446945,0.12539936768088325,0.3541177564358721,0.7599179574318369,-0.8731207502186199,1.6330387076504569,-0.038571209060724525,-0.6114720415823971,2.4656226194540882,1.2240492126528921,3.0180434260419386,3.549573671261052,1000,0.1,0.0,50.0,50.0,25.400000000000002,153.12068781405264,62699.76011187919,27.844292039359896,9.963388287992872,25.400000000000002,44.1,23.700000000000003,153.12068781405264,113.44507424382053,53.82507117794065,1052,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1500,bloco_013.csv
0.00048479062455863487,0.35259046484448264,0.12432003589924837,0.3525907981232608,0.8349788865167762,-0.8731207502186199,1.7080996367353962,-0.04978539824186688,-0.5863117189322846,2.476300444781855,1.2332974226149735,3.0540149561697745,3.630523778947673,1000,0.1,0.0,50.0,50.0,25.3,133.8752935466079,62160.99284222248,29.230755775766205,10.845836505776019,25.3,23.900000000000002,44.0,133.8752935466079,86.93979268212082,79.4063602996752,1053,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1500,bloco_013.csv
-0.00034186571671205934,0.3494589098814412,0.12212152969552523,0.349459077100157,0.8349788865167762,-0.8291550263281332,1.6641339128449095,-0.03425646578411529,-0.565605133564326,2.389346682437058,1.2355348659006262,2.9521211328749764,3.5159419770082594,1000,0.1,0.0,50.0,50.0,25.3,108.41885706870379,61061.13739482216,29.083441595943157,10.55396885811647,25.3,25.400000000000002,23.900000000000002,108.41885706870379,95.68558498715598,91.81499114749658,1054,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1500,bloco_013.csv
3.7415961904255446e-05,0.3495703539470625,0.12219943235867453,0.3495703559494551,0.8275111019520557,-0.841594350810885,1.6691054527629405,-0.03476444032052679,-0.6056952811787566,2.407510638380825,1.2295053307279222,2.9600471636734076,3.4983416003426715,1000,0.1,0.0,50.0,50.0,25.6,94.3687757240993,61099.75087549973,28.39291112383585,10.056100578949954,25.6,44.0,25.3,94.3687757240993,85.24200387517811,82.08836560887906,1055,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1500,bloco_013.csv
0.00013350676313626575,0.35464156738155994,0.12577064131484952,0.35464159251123567,0.7963209656410797,-0.8787420521692595,1.6750630178103392,-0.030093174828337104,-0.620108009260989,2.4778313393723534,1.2239093939229544,3.03264105281452,3.552225538206663,1000,0.1,0.0,50.0,50.0,44.0,110.59433378741276,62885.711908391386,28.139257152163946,10.125094121429742,44.0,25.5,25.6,110.59433378741276,102.45469403849114,87.62138659548638,1056,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1500,bloco_013.csv
-0.001831627050208582,0.3538574221629676,0.12521507521982067,0.3538621625399807,0.7506443694426749,-1.130180048576973,1.8808244180196478,-0.09967577725555395,-0.5451985642560038,3.1938425981028162,1.2291308532855183,3.925650477865751,4.6291718009187,1000,0.1,0.0,50.0,50.0,25.3,144.20858205930034,62611.84778844844,27.382527973917735,11.831975953942619,25.3,44.1,44.0,144.20858205930034,88.61641746026963,57.987831199232836,1057,0,999,0.0,9.99,4.995,10.0,1,,M1_1500,bloco_014.csv
-0.0005454864456536775,0.3518649826588878,0.12380896602153944,0.35186540548482714,0.7445063457821885,-0.8586294510145853,1.6031357967967739,-0.08356500733965122,-0.5815572648446485,2.440221282429001,1.2323303831739079,3.007158828004856,3.56298034941442,1000,0.1,0.0,50.0,50.0,44.1,111.91780342042031,61905.09333730921,27.880804317700523,10.278947730294504,44.1,25.400000000000002,25.3,111.91780342042031,104.04988318697222,92.88954821454693,1058,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1500,bloco_014.csv
-0.0005300278892192547,0.3488357117529452,0.12168635379418387,0.3488361144201489,0.7445063457821885,-0.8578444770411304,1.602350822823319,-0.05334988194506419,-0.5878863113348807,2.4591618859964606,1.2270426300552721,3.0174964683247802,3.550508921561143,1000,0.1,0.0,50.0,50.0,44.1,105.9635743310345,60843.556177082195,28.0897223502344,10.561966804069648,44.1,25.3,25.400000000000002,105.9635743310345,96.81087839127693,94.0903341587114,1059,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1500,bloco_014.csv
-2.1140549101917426e-05,0.3490175994889257,0.12181328475301215,0.349017600129184,0.7497629744804166,-0.8578444770411304,1.607607451521547,-0.04879790307517259,-0.610731800033173,2.4578831460751873,1.221967231052513,3.003452662260136,3.5111532754911674,1000,0.1,0.0,50.0,50.0,25.3,114.22519008553414,60907.45199377106,29.451670712059776,10.755089842934245,25.3,25.400000000000002,44.0,114.22519008553414,97.94109952278659,89.82169810803764,1060,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1500,bloco_014.csv
