x_mean,x_std,x_var,x_rms,x_max,x_min,x_peak_to_peak,x_skewness,x_kurtosis,x_crest_factor,x_shape_factor,x_impulse_factor,x_clearance_factor,x_fft_points,x_frequency_resolution,x_freq_min,x_freq_max,x_nyquist_frequency,x_dominant_frequency,x_dominant_amplitude,x_spectral_energy,x_spectral_centroid,x_bandwidth,x_peak1_freq,x_peak2_freq,x_peak3_freq,x_peak1_amp,x_peak2_amp,x_peak3_amp,window_id,start_sample,end_sample,start_time_s,end_time_s,center_time_s,window_duration_s,motor,speed,folder,source_file
-6.265228841441888e-05,0.10746373692683017,0.011548454754278964,0.10746375519024172,0.24348882216591766,-0.23632757281804284,0.4798163949839605,-0.2300173240361977,-0.9500522005248322,2.265776230645137,1.1668052131453224,2.643719517737504,2.968840234535537,1000,0.1,0.0,50.0,50.0,21.400000000000002,52.69849091958715,5774.245644265272,26.8996090312498,10.97058741355335,21.400000000000002,21.1,21.3,52.69849091958715,19.323162070946427,19.007533098994262,11,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1260,bloco_002.csv
0.00022345309544106372,0.10789384501739072,0.011641081792636726,0.1078940764079409,0.24571110582166888,-0.2463711281629045,0.4920822339845734,-0.23987049339154962,-0.9423117306263524,2.283453701678583,1.1656683740182314,2.6617497635815854,2.9878833101723514,1000,0.1,0.0,50.0,50.0,21.5,40.636284937700296,5820.602434558474,26.524445955460585,11.1210586729511,21.5,21.6,21.400000000000002,40.636284937700296,27.176956208085535,25.59659088392044,12,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1260,bloco_002.csv
0.00018746970623774597,0.10618501164116025,0.011275256697233338,0.10618517712997466,0.28017981032849526,-0.2637912532611954,0.5439710635896906,-0.23935188852475164,-0.8515068047177499,2.6385962513915158,1.1748555233287103,3.0999693797817525,3.4982555535786855,1000,0.1,0.0,50.0,50.0,21.400000000000002,39.17063539034052,5637.676080678191,26.898010858971283,11.079289190380017,21.400000000000002,21.6,21.5,39.17063539034052,29.043753189750056,26.599771650112334,13,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1260,bloco_002.csv
-6.50532241531599e-05,0.1055656662463249,0.011144109890030458,0.10556568629034925,0.28017981032849526,-0.27071727982416555,0.5508970901526609,-0.27028306174170064,-0.8268557251931297,2.6540803188441844,1.1802927765287807,3.132591828658994,3.5534212737165434,1000,0.1,0.0,50.0,50.0,21.400000000000002,56.17218105162719,5572.061668670902,27.382330491206393,11.06745815577036,21.400000000000002,21.3,21.1,56.17218105162719,15.75935807284128,15.04070030722379,14,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1260,bloco_002.csv
-6.492887033347414e-05,0.10486490908170225,0.01099664915671368,0.10486492918260082,0.22335385530267335,-0.27071727982416555,0.49407113512683887,-0.23324892105868683,-0.9348111470305049,2.5815807242168334,1.1731932298360714,3.0286930279264905,3.4295446364784525,1000,0.1,0.0,50.0,50.0,21.400000000000002,61.76982890427378,5498.341782819516,27.698088121746313,11.494686473574435,21.400000000000002,42.800000000000004,43.7,61.76982890427378,14.877769065915974,11.993328087948795,15,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1260,bloco_002.csv
-0.00016998169455258665,0.1051818844521489,0.011063228816905205,0.10518202180354629,0.2440721346653486,-0.25070488951405867,0.4947770241794073,-0.19231907895515024,-0.9522673489438711,2.383533661126164,1.1704222256250727,2.789740772507563,3.1492694770584055,1000,0.1,0.0,50.0,50.0,21.5,36.64355882071824,5531.650211768399,26.397276829374768,10.69974893075432,21.5,21.3,21.6,36.64355882071824,32.85821347371789,26.713115638560534,16,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1260,bloco_002.csv
-0.00036227254267020236,0.1043620493244649,0.010891437339202045,0.10436267810188286,0.23796851785711765,-0.2892649070801246,0.5272334249372422,-0.1974330941245895,-0.8778915085834296,2.771727521190411,1.1803013964298807,3.2714738637841743,3.7238165764073874,1000,0.1,0.0,50.0,50.0,21.3,37.41808647354075,5445.875320088917,25.985871209204863,11.283108176956224,21.3,21.400000000000002,21.1,37.41808647354075,29.916587067692785,22.101996237550697,17,0,999,0.0,9.99,4.995,10.0,1,,M1_1260,bloco_003.csv
0.00018302453563474468,0.1035426831441181,0.010721087232683238,0.10354284490327606,0.23796851785711765,-0.2405842016830672,0.47855271954018486,-0.20714838785464149,-0.9204920738007893,2.323523193783284,1.1673345143779206,2.7123288190608448,3.0496496093244723,1000,0.1,0.0,50.0,50.0,21.200000000000003,47.864669753876896,5360.584407529547,26.619330543286,11.01166824919686,21.200000000000003,21.3,21.400000000000002,47.864669753876896,24.415031524208032,22.387994798235816,18,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1260,bloco_003.csv
3.106521817485344e-05,0.10345690921903868,0.01070333206515641,0.10345691388304692,0.23224982033882524,-0.2405842016830672,0.47283402202189245,-0.1414642846585314,-0.9583333414778021,2.325453105580127,1.163014216576815,2.7045350217723922,3.0311200644222387,1000,0.1,0.0,50.0,50.0,21.200000000000003,55.2358098330906,5351.6674588779515,26.43030940437487,10.763072618749817,21.200000000000003,21.0,21.1,55.2358098330906,21.244565732107375,16.24605454112517,19,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1260,bloco_003.csv
-3.674221745891679e-05,0.10359625042286702,0.010732183101677374,0.10359625693850101,0.23224982033882524,-0.2385199835676173,0.4707698039064425,-0.1338183431220825,-0.9484705608879374,2.3023996292569966,1.165501552506362,2.6834503423891016,3.0115497667750057,1000,0.1,0.0,50.0,50.0,21.200000000000003,52.642227146933905,5366.092938785154,26.18607469479096,10.662485815412854,21.200000000000003,21.1,20.900000000000002,52.642227146933905,26.290864468683008,13.351132069840268,20,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1260,bloco_003.csv
