z_mean,z_std,z_var,z_rms,z_max,z_min,z_peak_to_peak,z_skewness,z_kurtosis,z_crest_factor,z_shape_factor,z_impulse_factor,z_clearance_factor,z_fft_points,z_frequency_resolution,z_freq_min,z_freq_max,z_nyquist_frequency,z_dominant_frequency,z_dominant_amplitude,z_spectral_energy,z_spectral_centroid,z_bandwidth,z_peak1_freq,z_peak2_freq,z_peak3_freq,z_peak1_amp,z_peak2_amp,z_peak3_amp,window_id,start_sample,end_sample,start_time_s,end_time_s,center_time_s,window_duration_s,motor,speed,folder,source_file
-1.4608297795920655e-05,0.10886800736242012,0.011852243027063962,0.10886800834251689,0.24615437513738514,-0.20907220126463616,0.4552265764020213,0.12403646909006688,-1.310504016266016,2.261034980661559,1.1323937857165312,2.5603819613888468,2.8398092700621236,1000,0.1,0.0,50.0,50.0,21.200000000000003,58.65257753088605,5926.12192350063,24.418784588073937,9.466946652411863,21.200000000000003,21.0,21.400000000000002,58.65257753088605,28.900349196112327,21.34853550306697,31,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1260,bloco_004.csv
9.20103613396883e-05,0.11069907305790112,0.01225428477587853,0.1106991112962752,0.2369160249238318,-0.20907220126463616,0.44598822618846795,0.096489493713974,-1.333522488490432,2.1401800082183997,1.1345833248942192,2.428212549596569,2.701394485923179,1000,0.1,0.0,50.0,50.0,21.3,41.936373051087976,6127.150942980901,24.573147326535658,9.417263539378894,21.3,21.400000000000002,21.200000000000003,41.936373051087976,41.26359480956001,31.977397657577143,32,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1260,bloco_004.csv
0.0002482417587048641,0.1105201548639442,0.01221470463115021,0.11052043365423868,0.25541225568016124,-0.20877603788156984,0.4641882935617311,0.08282999324473778,-1.2777930050035804,2.3109957791082705,1.1414401459583863,2.637863359414559,2.9475984931553074,1000,0.1,0.0,50.0,50.0,21.3,63.97604246467097,6107.4208966072165,23.9223766856602,9.79005275284008,21.3,21.200000000000003,21.400000000000002,63.97604246467097,18.264892899996937,17.426523977541866,33,0,999,0.0,9.99,4.995,10.0,1,,M1_1260,bloco_005.csv
-7.017329198850783e-05,0.11013564768919638,0.012129860891918788,0.11013567004476658,0.25541225568016124,-0.20811298402395367,0.4635252397041149,0.10672696029690654,-1.2669425715646083,2.3190693403539875,1.1443773688080052,2.653890469797612,2.973025425605819,1000,0.1,0.0,50.0,50.0,21.3,58.11911033548389,6064.937017860819,25.117742113399935,9.684224300790138,21.3,21.400000000000002,21.200000000000003,58.11911033548389,33.19011548994891,21.24260726187908,34,500,1499,5.0,14.99,9.995000000000001,10.0,1,,M1_1260,bloco_005.csv
0.00015333188601249147,0.11025282450653923,0.012155685311669738,0.11025293112809748,0.22119872267691898,-0.20811298402395367,0.42931170670087265,0.10292441643340325,-1.2985266644076638,2.0062842811854047,1.1403168786062219,2.287799829118068,2.5510304102552626,1000,0.1,0.0,50.0,50.0,21.3,49.197901061587395,6077.875787455484,24.76901827280471,9.69674005355963,21.3,21.400000000000002,21.200000000000003,49.197901061587395,41.34361390491946,23.429374560731524,35,1000,1999,10.0,19.99,14.995,10.0,1,,M1_1260,bloco_005.csv
8.880170594583605e-05,0.10952349253744652,0.011995395417600105,0.10952352853767579,0.2197078255590405,-0.20838285521929223,0.42809068077833273,0.0854276064210195,-1.3071128667200673,2.006033119024846,1.1380317156031654,2.2829293120006144,2.5357674393910146,1000,0.1,0.0,50.0,50.0,21.3,62.15075512022762,5997.708657739025,24.787469120405113,9.599994232383033,21.3,21.200000000000003,21.5,62.15075512022762,24.556349912916858,19.178934748905615,36,1500,2499,15.0,24.99,19.994999999999997,10.0,1,,M1_1260,bloco_005.csv
-0.00022309650728247768,0.11104239985212934,0.012330414564920173,0.11104262396472686,0.2686080303889017,-0.21808971374549982,0.4866977441344015,0.07889528750052141,-1.2911084159742046,2.4189632845332087,1.136612890982273,2.749424852013265,3.0540864252889035,1000,0.1,0.0,50.0,50.0,21.200000000000003,41.890247014123865,6165.257200565931,24.226620697468835,9.501488402340723,21.200000000000003,21.400000000000002,21.5,41.890247014123865,38.93029975512279,30.859302308316515,37,2000,2999,20.0,29.99,24.994999999999997,10.0,1,,M1_1260,bloco_005.csv
-0.00010867792935581219,0.11246964643512186,0.012649421369241319,0.1124696989421313,0.2686080303889017,-0.2381257848033042,0.5067338151922058,0.07062636210591826,-1.2630467565727488,2.388270200021677,1.1405339443229825,2.7239032313397615,3.0353080320424826,1000,0.1,0.0,50.0,50.0,21.400000000000002,55.876003575138235,6324.723461540959,24.521301955195472,9.592091687100275,21.400000000000002,21.3,21.5,55.876003575138235,35.517955433388984,27.352042913732063,38,2500,3499,25.0,34.99,29.995,10.0,1,,M1_1260,bloco_005.csv
0.00020527222947202411,0.11441010160582886,0.013089671349456083,0.11441028575326728,0.2323015130634108,-0.2381257848033042,0.470427297866715,0.060102687627019154,-1.2627924714779946,2.0813319644777124,1.1436181163482317,2.380248940711366,2.6555823690886577,1000,0.1,0.0,50.0,50.0,21.5,50.81638879916597,6544.887378578928,24.669213555503113,9.63910710598023,21.5,21.400000000000002,21.200000000000003,50.81638879916597,37.56964331153909,24.557660915780133,39,3000,3999,30.0,39.99,34.995000000000005,10.0,1,,M1_1260,bloco_005.csv
9.104859642134531e-05,0.11483254579296541,0.013186513573293496,0.1148325818883317,0.2323015130634108,-0.21600359970772803,0.4483051127711388,0.06529694849731923,-1.3071257323686811,2.0229581991747874,1.1349189053409912,2.2958935049580327,2.543691362028071,1000,0.1,0.0,50.0,50.0,21.5,61.64251293334116,6593.266490513073,25.19503266615368,9.257835283968515,21.5,21.400000000000002,21.3,61.64251293334116,25.22778379699747,22.42279389638687,40,3500,4499,35.0,44.99,39.995000000000005,10.0,1,,M1_1260,bloco_005.csv
